recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,XVelocity,YVelocity,Acceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration
1018,2,0,0,27.607133606999998,-30.5437285925,179.0,2.5127909287890184,5.559914077720958,-7.53778392000001,0.0,0,0,0,0,0,0
1018,2,3,3,26.853355214999997,-30.5437285925,179.0,2.5127909287890184,5.559914077720958,-7.851858249999992,0.3140743300000004,0,0,0,0,0,0
1018,2,6,6,26.036761957,-30.4809137265,179.0,2.5127909287890184,5.559914077720958,-7.851858249999992,0.4711114950000095,0,0,0,0,0,0
1018,2,9,9,25.282983565,-30.449506293499997,179.0,2.5127909287890184,5.559914077720958,-8.16593258000001,0.4711114950000095,0,0,0,0,0,0
1018,2,12,12,24.403575440999997,-30.386691427499997,179.0,2.5127909287890184,5.559914077720958,-8.36222903625,0.3140743300000004,0,0,0,0,0,0
1018,2,15,15,23.61053775775,-30.386691427499997,178.5,2.5127909287890184,5.559914077720958,-8.087413997499997,0.23555574749998698,0,0,0,0,0,0
1018,2,18,18,22.786092641499998,-30.339580278,178.5,2.5127909287890184,5.559914077720958,-8.20519187124999,0.23555574749998698,0,0,0,0,0,0
1018,2,21,21,21.9694993835,-30.339580278,178.5,2.5127909287890184,5.559914077720958,-8.322969745000002,0.3140743300000004,0,0,0,0,0,0
1018,2,24,24,21.121498692499998,-30.276765412,178.5,2.5127909287890184,5.559914077720958,-8.322969745000002,0.3140743300000004,0,0,0,0,0,0
1018,2,27,27,20.3049054345,-30.276765412,178.5,2.5127909287890184,5.559914077720958,-8.480006909999993,0.15703716500000908,0,0,0,0,0,0
1018,2,30,30,19.4254973105,-30.245357978999998,178.5,2.5127909287890184,5.559914077720958,-8.48000691000001,0.3140743300000004,0,0,0,0,0,0
1018,2,33,33,18.608904052499998,-30.213950546,178.5,2.5127909287890184,5.559914077720958,-8.322969745000002,0.3140743300000004,0,0,0,0,0,0
1018,2,36,36,17.7609033615,-30.182543112999998,178.5,2.5127909287890184,5.559914077720958,-8.480006909999993,0.3140743300000004,0,0,0,0,0,0
1018,2,39,39,16.9129026705,-30.15113568,178.5,2.5127909287890184,5.559914077720958,-8.637044075000002,0.3140743300000004,0,0,0,0,0,0
1018,2,42,42,16.0334945465,-30.119728246999998,178.5,2.5127909287890184,5.559914077720958,-8.794081240000002,0.15703716500000908,0,0,0,0,0,0
1018,2,45,45,15.154086422499999,-30.119728246999998,178.5,2.5127909287890184,5.559914077720958,-8.951118404999994,-0.3140743300000004,0,0,0,0,0,0
1018,2,48,48,14.2432708655,-30.182543112999998,178.5,2.5127909287890184,5.559914077720958,-8.794081239999993,0.15703716499999132,0,0,0,0,0,0
1018,2,51,51,13.3952701745,-30.088320814,178.5,2.5127909287890184,5.559914077720958,-8.794081240000002,0.4711114949999917,0,0,0,0,0,0
