recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,XVelocity,YVelocity,Acceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration
5003,1,0,0,57.279305933749995,-28.133208109749997,1.0,0,0,0.5496300775000407,0.07851858249999566,0,0,0,0,0,0
5003,1,3,3,57.3342689415,-28.125356251499998,1.0,0,0,0.7459265337499943,0.03925929124999783,0,0,0,0,0,0
5003,1,6,6,57.428491240499994,-28.125356251499998,1.0,0,0,0.7851858249999921,0.0,0,0,0,0,0,0
5003,1,9,9,57.4913061065,-28.125356251499998,1.0,0,0,0.942222990000019,0.0,0,0,0,0,0,0
5003,1,12,12,57.6169358385,-28.125356251499998,1.0,0,0,1.413334484999993,-0.15703716500000908,0,0,0,0,0,0
5003,1,15,15,57.7739730035,-28.1567636845,1.0,0,0,1.2562973200000016,-0.3140743300000004,0,0,0,0,0,0
5003,1,18,18,57.8681953025,-28.188171117499998,1.0,0,0,0.31407433000001816,-0.3140743300000004,0,0,0,0,0,0
5003,1,21,21,57.8367878695,-28.2195785505,1.0,0,0,0.31407432999998264,-0.15703716500000908,0,0,0,0,0,0
5003,1,24,24,57.931010168499995,-28.2195785505,1.0,0,0,0.9422229899999834,0.0,0,0,0,0,0,0
5003,1,27,27,58.0252324675,-28.2195785505,1.0,0,0,0.942222990000019,0.0,0,0,0,0,0,0
5003,1,30,30,58.1194547665,-28.2195785505,1.0,0,0,0.7851858249999921,-0.15703716499999132,0,0,0,0,0,0
5003,1,33,33,58.182269632499995,-28.250985983499998,1.0,0,0,0.7851858249999921,-0.3140743300000004,0,0,0,0,0,0
5003,1,36,36,58.2764919315,-28.2823934165,1.0,0,0,0.942222990000019,-0.15703716500000908,0,0,0,0,0,0
5003,1,39,39,58.3707142305,-28.2823934165,1.0,0,0,0.7851858249999921,-0.15703716499999132,0,0,0,0,0,0
5003,1,42,42,58.433529096499996,-28.313800849499998,1.0,0,0,0.47111149499997396,-0.3140743300000004,0,0,0,0,0,0
5003,1,45,45,58.464936529499994,-28.3452082825,1.0,0,0,0.4711114950000095,-0.3140743300000004,0,0,0,0,0,0
5003,1,48,48,58.5277513955,-28.376615715499998,1.0,0,0,0.7851858250000276,0.0,0,0,0,0,0,0
5003,1,51,51,58.6219736945,-28.3452082825,1.0,0,0,0.9422229899999834,-0.15703716500000908,0,0,0,0,0,0
5003,1,54,54,58.716195993499994,-28.4080231485,1.0,0,0,0.6281486600000008,-0.3140743300000004,0,0,0,0,0,0
5003,1,57,57,58.7476034265,-28.4080231485,1.0,0,0,0.4711114950000095,-0.15703716499999132,0,0,0,0,0,0
5003,1,60,60,58.810418292499996,-28.439430581499998,1.0,0,0,0.7851858249999921,-0.3140743300000004,0,0,0,0,0,0
5003,1,63,63,58.9046405915,-28.4708380145,1.0,0,0,0.6281486600000008,-0.4711114950000095,0,0,0,0,0,0
5003,1,66,66,58.936048024499996,-28.5336528805,1.0,0,0,0.6281486600000008,-0.7851858249999921,0,0,0,0,0,0
5003,1,69,69,59.0302703235,-28.6278751795,1.0,0,0,0.4711114950000095,-0.6281486600000008,0,0,0,0,0,0
5003,1,72,72,59.0302703235,-28.6592826125,1.0,0,0,0.15703716499999132,-0.15703716500000908,0,0,0,0,0,0
5003,1,75,75,59.061677756499996,-28.6592826125,1.0,0,0,0.15703716499999132,-0.15703716499999132,0,0,0,0,0,0
5003,1,78,78,59.061677756499996,-28.6906900455,1.0,0,0,0.31407433000001816,-0.4711114949999917,0,0,0,0,0,0
5003,1,81,81,59.1244926225,-28.7535049115,1.0,0,0,0.4711114950000095,-0.4711114950000095,0,0,0,0,0,0
5003,1,84,84,59.1559000555,-28.7849123445,1.0,0,0,0.15703716499999132,-0.15703716500000908,0,0,0,0,0,0
5003,1,87,87,59.1559000555,-28.7849123445,1.0,0,0,0.0,-0.31407432999998264,0,0,0,0,0,0
5003,1,90,90,59.1559000555,-28.847727210499997,1.0,0,0,0.15703716499999132,-0.628148659999983,0,0,0,0,0,0
5003,1,93,93,59.1873074885,-28.910542076499997,1.0,0,0,0.4711114950000095,-0.4711114950000095,0,0,0,0,0,0
5003,1,96,96,59.2501223545,-28.9419495095,1.0,0,0,0.6281486600000008,-0.4711114950000095,0,0,0,0,0,0
