recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,XVelocity,YVelocity,Acceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration
1019,1,0,0,55.355600662499995,-43.9704062,281.0,2.9750979990512687,9.984649686278212,0.7851858250000276,-4.39704061999997,0,0,0,0,0,0
1019,1,3,3,55.434119245,-44.410110261999996,281.0,2.9750979990512687,9.984649686278212,0.8637044075000233,-4.86815211499998,0,0,0,0,0,0
1019,1,6,6,55.528341544,-44.944036622999995,281.0,2.9750979990512687,9.984649686278212,1.0992601550000103,-4.711114950000024,0,0,0,0,0,0
1019,1,9,9,55.653971276,-45.352333252,281.0,2.9750979990512687,9.984649686278212,0.7851858249999921,-4.554077784999997,0,0,0,0,0,0
1019,1,12,12,55.685378709,-45.854852179999995,281.0,2.9750979990512687,9.984649686278212,0.6281486600000008,-4.554077784999997,0,0,0,0,0,0
1019,1,15,15,55.779601008,-46.263148809,281.0,2.9750979990512687,9.984649686278212,0.9422229899999834,-4.397040620000006,0,0,0,0,0,0
1019,1,18,18,55.873823306999995,-46.734260303999996,281.0,2.9750979990512687,9.984649686278212,1.0992601549999748,-5.025189279999971,0,0,0,0,0,0
1019,1,21,21,55.999453038999995,-47.268186664999995,281.0,2.9750979990512687,9.984649686278212,1.0992601550000103,-4.868152115000015,0,0,0,0,0,0
1019,1,24,24,56.093675338,-47.707890727,281.0,2.9750979990512687,9.984649686278212,0.7851858250000276,-4.397040620000006,0,0,0,0,0,0
1019,1,27,27,56.156490204,-48.147594788999996,281.0,2.9750979990512687,9.984649686278212,0.6281486600000008,-4.86815211499998,0,0,0,0,0,0
1019,1,30,30,56.21930507,-48.681521149999995,281.0,2.9750979990512687,9.984649686278212,0.6281486600000008,-5.339263610000025,0,0,0,0,0,0
1019,1,33,33,56.282119936,-49.215447511,281.0,2.9750979990512687,9.984649686278212,0.4711114950000095,-4.868152115000015,0,0,0,0,0,0
1019,1,36,36,56.313527369,-49.655151573,281.0,2.9750979990512687,9.984649686278212,0.15703716499999132,-4.86815211499998,0,0,0,0,0,0
1019,1,39,39,56.313527369,-50.189077934,281.0,2.9750979990512687,9.984649686278212,0.6281486600000008,-5.025189280000006,0,0,0,0,0,0
1019,1,42,42,56.439157101,-50.660189429,281.0,2.9750979990512687,9.984649686278212,0.7851858249999921,-5.025189280000006,0,0,0,0,0,0
