recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,XVelocity,YVelocity,Acceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration
1017,1,0,0,52.1834499295,-42.761220029499995,1.5,2.296181939804971,4.498285665210021,5.339263609999989,0.6281486599999653,0,0,0,0,0,0
1017,1,3,3,52.7173762905,-42.6984051635,3.0,2.296181939804971,4.498285665210021,5.49630077499998,0.47111149499997396,0,0,0,0,0,0
1017,1,6,6,53.282710084499996,-42.6669977305,3.0,2.296181939804971,4.498285665210021,5.8103751049999985,0.4711114950000095,0,0,0,0,0,0
1017,1,9,9,53.8794513115,-42.6041828645,3.0,2.296181939804971,4.498285665210021,5.96741226999999,0.31407433000001816,0,0,0,0,0,0
1017,1,12,12,54.476192538499994,-42.6041828645,3.0,2.296181939804971,4.498285665210021,6.124449434999981,0.15703716499999132,0,0,0,0,0,0
1017,1,15,15,55.104341198499995,-42.5727754315,3.0,2.296181939804971,4.498285665210021,6.595560930000026,0.4711114950000095,0,0,0,0,0,0
1017,1,18,18,55.7953047245,-42.509960565499995,3.0,2.296181939804971,4.498285665210021,6.595560930000026,0.6281486600000008,0,0,0,0,0,0
1017,1,21,21,56.4234533845,-42.4471456995,3.0,2.296181939804971,4.498285665210021,6.438523764999999,0.47111149499997396,0,0,0,0,0,0
1017,1,24,24,57.0830094775,-42.4157382665,3.0,2.296181939804971,4.498285665210021,6.595560929999991,0.4711114950000095,0,0,0,0,0,0
1017,1,27,27,57.7425655705,-42.352923400499996,3.0,2.296181939804971,4.498285665210021,6.595560929999991,0.43185220375001165,0,0,0,0,0,0
1017,1,30,30,58.4021216635,-42.32936782575,4.5,2.296181939804971,4.498285665210021,6.674079512499986,0.4711114950000095,0,0,0,0,0,0
1017,1,33,33,59.077381472999996,-42.258701101499994,4.5,2.296181939804971,4.498285665210021,6.831116677500013,0.6674079512499986,0,0,0,0,0,0
1017,1,36,36,59.768344999,-42.1958862355,4.5,2.296181939804971,4.498285665210021,6.909635260000009,0.47111149499997396,0,0,0,0,0,0
1017,1,39,39,60.459308525,-42.1644788025,4.5,2.296181939804971,4.498285665210021,7.066672425,0.4711114950000095,0,0,0,0,0,0
1017,1,42,42,61.181679484,-42.101663936499996,4.5,2.296181939804971,4.498285665210021,7.2237095899999915,0.7851858249999921,0,0,0,0,0,0
1017,1,45,45,61.904050442999996,-42.0074416375,4.5,2.296181939804971,4.498285665210021,7.066672425,0.7851858249999921,0,0,0,0,0,0
1017,1,48,48,62.595013969,-41.9446267715,4.5,2.296181939804971,4.498285665210021,7.2237095899999915,0.6281486600000008,0,0,0,0,0,0
1017,1,51,51,63.348792360999994,-41.8818119055,4.5,2.296181939804971,4.498285665210021,7.380746754999983,0.4711114950000095,0,0,0,0,0,0
1017,1,54,54,64.07116332,-41.850404472499996,4.5,2.296181939804971,4.498285665210021,7.380746755000018,0.6281486600000008,0,0,0,0,0,0
1017,1,57,57,64.824941712,-41.7561821735,4.5,2.296181939804971,4.498285665210021,7.694821085000001,0.7851858249999921,0,0,0,0,0,0
1017,1,60,60,65.610127537,-41.6933673075,4.5,2.296181939804971,4.498285665210021,7.694821085000001,0.7851858250000276,0,0,0,0,0,0
1017,1,63,63,66.363905929,-41.599145008499995,4.5,2.296181939804971,4.498285665210021,7.53778392000001,0.7851858249999921,0,0,0,0,0,0
1017,1,66,66,67.117684321,-41.5363301425,4.5,2.296181939804971,4.498285665210021,7.851858249999992,0.6281486600000008,0,0,0,0,0,0
1017,1,69,69,67.934277579,-41.473515276499995,4.5,2.296181939804971,4.498285665210021,8.165932579999975,0.6281486600000008,0,0,0,0,0,0
1017,1,72,72,68.750870837,-41.4107004105,4.5,2.296181939804971,4.498285665210021,8.008895414999984,0.6281486600000008,0,0,0,0,0,0
1017,1,75,75,69.536056662,-41.347885544499995,4.5,2.296181939804971,4.498285665210021,8.165932580000046,0.6281486600000008,0,0,0,0,0,0
1017,1,78,78,70.384057353,-41.2850706785,4.5,2.296181939804971,4.498285665210021,8.322969745000037,0.6281486600000008,0,0,0,0,0,0
1017,1,81,81,71.200650611,-41.222255812499995,4.5,2.296181939804971,4.498285665210021,8.322969744999966,0.6281486600000008,0,0,0,0,0,0
1017,1,84,84,72.048651302,-41.1594409465,4.5,2.296181939804971,4.498285665210021,8.165932579999975,0.6281486600000008,0,0,0,0,0,0
1017,1,87,87,72.833837127,-41.096626080499995,4.5,2.296181939804971,4.498285665210021,8.165932579999975,0.4711114950000095,0,0,0,0,0,0
1017,1,90,90,73.68183781799999,-41.0652186475,4.5,2.296181939804971,4.498285665210021,8.63704407500002,0.47111149499997396,0,0,0,0,0,0
1017,1,93,93,74.561245942,-41.0024037815,4.5,2.296181939804971,4.498285665210021,8.63704407500002,0.6281486600000008,0,0,0,0,0,0
1017,1,96,96,75.409246633,-40.939588915499996,4.5,2.296181939804971,4.498285665210021,8.794081240000011,0.7851858249999921,0,0,0,0,0,0
1017,1,99,99,76.32006219,-40.8453666165,4.5,2.296181939804971,4.498285665210021,8.794081240000011,0.7851858249999921,0,0,0,0,0,0
1017,1,102,102,77.168062881,-40.7825517505,4.5,2.296181939804971,4.498285665210021,8.990377696249965,0.5496300775000051,0,0,0,0,0,0
1017,1,105,105,78.11813772925,-40.735440601,3.0,2.296181939804971,4.498285665210021,9.147414861250027,0.4711114950000095,0,0,0,0,0,0
1017,1,108,108,78.99754585325,-40.688329451499996,3.0,2.296181939804971,4.498285665210021,8.990377696250036,0.4711114950000095,0,0,0,0,0,0
1017,1,111,111,79.9162132685,-40.641218302,3.0,2.296181939804971,4.498285665210021,9.461489191249939,0.23555574749998698,0,0,0,0,0,0
1017,1,114,114,80.88984369149999,-40.641218302,3.0,2.296181939804971,4.498285665210021,9.422229899999977,0.31407433000001816,0,0,0,0,0,0
1017,1,117,117,81.8006592485,-40.578403435999995,3.0,2.296181939804971,4.498285665210021,9.422229900000048,0.31407433000001816,0,0,0,0,0,0
1017,1,120,120,82.7742896715,-40.578403435999995,3.0,2.296181939804971,4.498285665210021,9.579267064999968,0.0,0,0,0,0,0,0
1017,1,123,123,83.71651266149999,-40.578403435999995,3.0,2.296181939804971,4.498285665210021,9.422229899999977,0.0,0,0,0,0,0,0
1017,1,126,126,84.6587356515,-40.578403435999995,3.0,2.296181939804971,4.498285665210021,9.579267065000039,0.31407432999998264,0,0,0,0,0,0
1017,1,129,129,85.6323660745,-40.51558857,3.0,2.296181939804971,4.498285665210021,9.73630423000003,0.31407432999998264,0,0,0,0,0,0
1017,1,132,132,86.6059964975,-40.51558857,3.0,2.296181939804971,4.498285665210021,9.893341395000022,0.15703716499999132,0,0,0,0,0,0
1017,1,135,135,87.6110343535,-40.484181137,3.0,2.296181939804971,4.498285665210021,9.657785647499963,0.31407433000001816,0,0,0,0,0,0
1017,1,138,138,88.537553627,-40.452773703999995,1.0,2.296181939804971,4.498285665210021,9.500748482499972,0.0,0,0,0,0,0,0
1017,1,141,141,89.51118405,-40.484181137,1.0,2.296181939804971,4.498285665210021,9.73630423000003,-0.15703716500002685,0,0,0,0,0,0
1017,1,144,144,90.484814473,-40.484181137,1.0,2.296181939804971,4.498285665210021,9.73630422999996,0.0,0,0,0,0,0,0
1017,1,147,147,91.45844489599999,-40.484181137,1.0,2.296181939804971,4.498285665210021,9.73630422999996,0.0,0,0,0,0,0,0
1017,1,150,150,92.43207531899999,-40.484181137,1.0,2.296181939804971,4.498285665210021,9.893341395000022,0.0,0,0,0,0,0,0
1017,1,153,153,93.437113175,-40.484181137,1.0,2.296181939804971,4.498285665210021,10.050378560000013,-0.31407432999998264,0,0,0,0,0,0
1017,1,156,156,94.442151031,-40.546996003,1.0,2.296181939804971,4.498285665210021,10.050378560000013,-0.31407432999998264,0,0,0,0,0,0
1017,1,159,159,95.447188887,-40.546996003,1.0,2.296181939804971,4.498285665210021,10.050378560000013,-0.15703716499999132,0,0,0,0,0,0
1017,1,162,162,96.452226743,-40.578403435999995,1.0,2.296181939804971,4.498285665210021,9.893341395000022,-0.15703716499999132,0,0,0,0,0,0
1017,1,165,165,97.425857166,-40.578403435999995,1.0,2.296181939804971,4.498285665210021,9.893341395000022,0.0,0,0,0,0,0,0
1017,1,168,168,98.430895022,-40.578403435999995,1.0,2.296181939804971,4.498285665210021,10.207415725000004,0.0,0,0,0,0,0,0
1017,1,171,171,99.467340311,-40.578403435999995,1.0,2.296181939804971,4.498285665210021,10.207415725000004,-0.15703716500002685,0,0,0,0,0,0
1017,1,174,174,100.472378167,-40.609810869,1.0,2.296181939804971,4.498285665210021,10.207415725000004,-0.15703716500002685,0,0,0,0,0,0
1017,1,177,177,101.508823456,-40.609810869,1.0,2.296181939804971,4.498285665210021,10.364452889999995,0.0,0,0,0,0,0,0
1017,1,180,180,102.545268745,-40.609810869,1.0,2.296181939804971,4.498285665210021,10.207415724999933,-0.47111149499997396,0,0,0,0,0,0
1017,1,183,183,103.55030660099999,-40.704033167999995,1.0,2.296181939804971,4.498285665210021,10.207415724999933,-0.15703716499999132,0,0,0,0,0,0
1017,1,186,186,104.58675188999999,-40.641218302,1.0,2.296181939804971,4.498285665210021,10.521490055000058,-0.15703716500002685,0,0,0,0,0,0
1017,1,189,189,105.654604612,-40.735440601,1.0,2.296181939804971,4.498285665210021,10.521490055000058,-0.4711114950000095,0,0,0,0,0,0
1017,1,192,192,106.691049901,-40.735440601,1.0,2.296181939804971,4.498285665210021,10.364452889999995,-0.15703716499999132,0,0,0,0,0,0
1017,1,195,195,107.72749519,-40.766848034,1.0,2.296181939804971,4.498285665210021,10.364452889999995,-0.31407432999998264,0,0,0,0,0,0
1017,1,198,198,108.763940479,-40.798255467,1.0,2.296181939804971,4.498285665210021,10.364452889999995,-0.15703716499999132,0,0,0,0,0,0
1017,1,201,201,109.800385768,-40.798255467,1.0,2.296181939804971,4.498285665210021,10.521490054999987,0.0,0,0,0,0,0,0
1017,1,204,204,110.86823849,-40.798255467,1.0,2.296181939804971,4.498285665210021,10.678527219999978,0.0,0,0,0,0,0,0
1017,1,207,207,111.936091212,-40.798255467,1.0,2.296181939804971,4.498285665210021,10.521490054999987,-0.15703716499999132,0,0,0,0,0,0
1017,1,210,210,112.972536501,-40.829662899999995,1.0,2.296181939804971,4.498285665210021,10.521490054999987,-0.15703716499999132,0,0,0,0,0,0
1017,1,213,213,114.04038922299999,-40.829662899999995,1.0,2.296181939804971,4.498285665210021,10.521490054999987,0.0,0,0,0,0,0,0
1017,1,216,216,115.07683451199999,-40.829662899999995,1.0,2.296181939804971,4.498285665210021,10.521490054999987,0.0,0,0,0,0,0,0
1017,1,219,219,116.14468723399999,-40.829662899999995,1.0,2.296181939804971,4.498285665210021,10.83556438500004,0.0,0,0,0,0,0,0
1017,1,222,222,117.243947389,-40.829662899999995,1.0,2.296181939804971,4.498285665210021,10.83556438500004,0.0,0,0,0,0,0,0
1017,1,225,225,118.311800111,-40.829662899999995,1.0,2.296181939804971,4.498285665210021,10.678527219999978,0.0,0,0,0,0,0,0
1017,2,0,0,66.23827619699999,-48.304631953999994,0.0,0,0,0.6281486600001074,1.5703716499999842,0,0,0,0,0,0
1017,2,3,3,66.301091063,-48.147594788999996,0.0,0,0,0.7851858250000276,0.7851858249999921,0,0,0,0,0,0
1017,2,6,6,66.395313362,-48.147594788999996,0.0,0,0,0.9422229899999479,0.0,0,0,0,0,0,0
1017,2,9,9,66.48953566099999,-48.147594788999996,0.0,0,0,0.47111149499997396,0.0,0,0,0,0,0,0
1017,2,12,12,66.48953566099999,-48.147594788999996,0.0,0,0,0.942222990000019,0.7851858249999921,0,0,0,0,0,0
1017,2,15,15,66.677980259,-47.990557624,0.0,0,0,1.413334485000064,0.7851858249999921,0,0,0,0,0,0
1017,2,18,18,66.772202558,-47.990557624,0.0,0,0,1.5703716499999842,0.0,0,0,0,0,0,0
1017,2,21,21,66.99205458899999,-47.990557624,0.0,0,0,2.041483144999958,0.15703716499999132,0,0,0,0,0,0
1017,2,24,24,67.180499187,-47.959150191,0.0,0,0,1.5703716500000553,0.31407432999998264,0,0,0,0,0,0
1017,2,27,27,67.306128919,-47.927742758,0.0,0,0,1.2562973200000016,-0.31407432999998264,0,0,0,0,0,0
1017,2,30,30,67.431758651,-48.021965056999996,0.0,0,0,1.8844459799999669,-0.47111149499997396,0,0,0,0,0,0
