recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
1014,1,0,231,231,2.324362244697726,5.497108335379106,car
1014,2,0,276,276,0,0,pedestrian
1014,3,0,270,270,0,0,pedestrian
1014,4,0,81,81,0,0,pedestrian
1014,5,0,228,228,0,0,pedestrian
1014,6,0,195,195,1.9789175286424827,3.8322216673628877,car
1014,7,0,306,306,2.386964908,4.836744682,car
1014,8,0,252,252,0,0,bicycle
1014,9,0,279,279,2.041724726344553,5.496390509790333,car
1014,13,0,581,581,2.149058049633585,4.607053991530168,car
1014,51,0,171,171,2.225499764558083,5.024109533489768,car
1014,52,0,81,81,2.261335176,4.74262637998226,car
1014,10,66,405,339,2.230148911137712,4.931067003657515,car
1014,11,117,447,330,2.1994174821695616,5.183749005962743,car
1014,14,159,614,455,2.278933380525758,5.305997423554224,car
1014,12,219,512,293,2.198744637362453,4.837662344612749,car
1014,16,294,899,605,2.247552421371531,5.165544136769976,car
1014,15,411,716,305,2.230148911137712,5.088101081598206,car
1014,49,471,1831,1360,2.26155327265634,5.245887550808294,car
1014,17,480,695,215,2.324150042,5.0566942506710895,car
1014,18,500,758,258,2.041483145,4.522670352,car
1014,19,536,782,246,2.1359363685229216,4.962473803615439,car
1014,21,656,944,288,2.449981095426481,5.340094918510258,car
1014,20,668,905,237,2.3557668485815872,5.622018236575271,car
1014,24,734,1558,824,0,0,pedestrian
1014,45,776,1831,1055,0,0,pedestrian
1014,23,944,1172,228,1.9786682789999999,3.8946483328159673,car
1014,22,953,1157,204,2.4813859802594416,5.685526167161115,car
1014,30,1022,1831,809,0,0,pedestrian
1014,25,1043,1265,222,2.3557668485815872,5.025287427269665,car
1014,26,1082,1307,225,2.104298011,4.9938806115359196,car
1014,28,1091,1367,276,2.418372341,5.3393559840038645,car
1014,27,1100,1325,225,2.1359363685229216,5.3393559840038645,car
1014,29,1154,1421,267,2.324362244697726,5.3079490975860635,car
1014,31,1208,1522,314,2.296181939804971,5.218267253539641,car
1014,33,1259,1561,302,2.26155327265634,4.899660211815266,car
1014,32,1313,1487,174,0,0,bicycle
1014,34,1316,1681,365,2.388823834788219,4.890390467157184,car
1014,35,1319,1618,299,2.1985203099999997,5.621930507,car
1014,37,1367,1642,275,2.293602925206262,4.963268848888874,car
1014,36,1400,1672,272,2.5440020729999997,5.528065099126563,car
1014,44,1430,1831,401,0,0,pedestrian
1014,38,1436,1717,281,2.2929577183131347,4.8062609082586984,car
1014,39,1513,1792,279,2.3871715269060783,5.245887550808294,car
1014,40,1549,1825,276,0,0,bicycle
1014,48,1561,1831,270,2.105235337554724,5.340741402336628,car
1014,41,1582,1831,249,2.292742609,5.214012267076087,car
1014,42,1597,1801,204,0,0,bicycle
1014,43,1639,1831,192,2.261335176,5.27654221767502,car
1014,47,1678,1831,153,0,0,pedestrian
1014,46,1726,1831,105,2.041483145,3.957461188708101,car
1014,50,1804,1831,27,2.324362244697726,5.465705542843007,car
