recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
1015,1,0,135,135,2.073128499444456,3.9260547527219885,car
1015,2,0,87,87,2.2978996748047367,5.323536731625866,car
1015,3,0,366,366,0,0,pedestrian
1015,4,0,165,165,0,0,bicycle
1015,5,0,291,291,2.0996051014763624,4.590752618038934,car
1015,6,0,249,249,2.292742609,4.899559548,car
1015,11,0,2269,2269,0,0,pedestrian
1015,46,0,1957,1957,2.3607862438644487,5.287747062466657,car
1015,47,0,2269,2269,0,0,pedestrian
1015,48,0,1999,1999,2.255219906457187,5.1884090694888885,car
1015,49,0,2269,2269,2.160730957320932,5.333348345909975,car
1015,7,15,237,222,2.26155327265634,5.183082940575636,car
1015,8,51,306,255,2.2299277429999997,5.2136338779999996,car
1015,9,90,342,252,2.26155327265634,4.522779404272051,car
1015,52,105,2167,2062,2.386964908,5.33926361,car
1015,10,135,351,216,2.324150042,4.962473803615439,car
1015,12,153,393,240,2.2299277429999997,5.433485909,car
1015,34,168,1415,1247,2.217507121867414,4.862069456920581,car
1015,13,249,468,219,2.3557668485815872,4.962771960518883,car
1015,50,249,396,147,0,0,pedestrian
1015,14,279,578,299,2.356394857705086,4.931367059457535,car
1015,51,279,390,111,0,0,pedestrian
1015,16,324,611,287,2.2299277429999997,5.33926361,car
1015,15,330,554,224,2.2929577183131347,4.931067003657515,car
1015,17,363,674,311,2.167112877,4.67981290988368,car
1015,18,396,707,311,2.355557475,5.2136338779999996,car
1015,19,456,767,311,2.2622074364667686,5.497108335379106,car
1015,21,471,749,278,2.198744637362453,5.056986852396691,car
1015,20,506,698,192,2.230148911137712,4.962771960518883,car
1015,22,506,815,309,2.167112877,3.9260547527219885,car
1015,23,506,800,294,2.26155327265634,5.245887550808294,car
1015,43,539,1606,1067,0,0,bicycle
1015,24,572,779,207,2.4813859802594416,5.622720023900009,car
1015,25,605,815,210,2.042449298932458,4.367440434968537,car
1015,26,632,890,258,2.26155327265634,4.962473803615439,car
1015,27,686,908,222,2.26155327265634,5.433848988580024,car
1015,38,749,1843,1094,0,0,pedestrian
1015,39,758,1837,1079,0,0,pedestrian
1015,28,761,1007,246,2.418372341,5.496659705371636,car
1015,36,779,1436,657,0,0,pedestrian
1015,53,782,2269,1487,2.261335176,5.307856177,car
1015,29,794,1034,240,1.9475141152793438,3.9260547527219885,car
1015,40,833,1400,567,0,0,pedestrian
1015,31,839,1082,243,2.2929577183131347,5.402443666365535,car
1015,30,845,1067,222,2.324362244697726,5.213728477843564,car
1015,32,971,1199,228,2.261335176,4.805337249,car
1015,33,1016,1190,174,2.2299277429999997,5.590611296430298,car
1015,35,1019,1250,231,2.26155327265634,4.7743430538121565,car
1015,37,1166,1412,246,2.26155327265634,5.182607127175273,car
1015,42,1220,1507,287,2.261335176,5.151202015235983,car
1015,41,1223,1466,243,2.073128499444456,3.8950282305586876,car
1015,44,1400,1663,263,2.2299277429999997,4.962374414,car
1015,45,1460,1726,266,2.104298011,4.334339547553297,car
1015,58,1528,2269,741,2.167112877,5.088101081598206,car
1015,59,1597,2269,672,2.167112877,4.145900121842342,car
1015,60,1741,2269,528,2.3260591693586483,5.028721374896635,car
1015,56,1744,2269,525,2.198744637362453,5.214485214808664,car
1015,61,1837,2269,432,2.4813859802594416,5.3079490975860635,car
1015,54,1903,2269,366,2.349687440127769,5.082281673195797,car
1015,57,1978,2269,291,2.2622074364667686,5.497736355885756,car
1015,55,2080,2269,189,2.4819822045234443,5.089554894023207,car
