recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
1017,1,0,225,225,2.296181939804971,4.498285665210021,car
1017,2,0,261,261,0,0,pedestrian
1017,3,0,177,177,2.072890578,5.684832133202576,car
1017,4,0,72,72,2.1985203099999997,5.119411578999999,car
1017,5,0,96,96,2.072890578,3.9260547527219885,car
1017,6,0,6,6,2.26155327265634,4.899660211815266,car
1017,7,0,207,207,2.1777833417258803,5.278785089322203,car
1017,8,0,249,249,2.26155327265634,5.056986852396691,car
1017,10,0,297,297,2.230148911137712,5.622720023900009,car
1017,22,0,806,806,2.2728654604134344,4.823367827754089,car
1017,34,0,1172,1172,0,0,bicycle
1017,9,0,707,707,0,0,bicycle
1017,12,21,381,360,2.4185762767714127,5.214012267076087,car
1017,13,54,405,351,2.135705444,3.76889196,car
1017,14,78,429,351,2.2929577183131347,5.245887550808294,car
1017,15,129,498,369,2.418372341,5.3393559840038645,car
1017,11,177,854,677,0,0,pedestrian
1017,17,234,566,332,2.4185762767714127,5.025581857578037,car
1017,16,270,512,242,2.072890578,5.2136338779999996,car
1017,19,315,656,341,2.167112877,3.9888676403944836,car
1017,18,318,608,290,0,0,bicycle
1017,58,351,1819,1468,2.2981143014035146,5.319087783096143,car
1017,20,411,653,242,2.2622074364667686,5.6555185911669215,car
1017,21,468,710,242,2.261335176,5.245041311,car
1017,23,468,770,302,2.3557668485815872,5.465254335053999,car
1017,24,545,833,288,2.198744637362453,4.899962190852962,car
1017,27,587,1082,495,2.111551408650921,3.9096893011052014,car
1017,25,599,803,204,0,0,bicycle
1017,28,638,944,306,2.293602925206262,5.529938399655262,car
1017,26,650,875,225,0,0,bicycle
1017,33,725,1319,594,2.154559060466548,4.899962190852962,car
1017,32,788,1070,282,2.2308122839879805,5.059034590622369,car
1017,31,809,1034,225,2.26155327265634,5.371497490807155,car
1017,29,854,1504,650,0,0,pedestrian
1017,36,881,1214,333,2.289513544054585,4.846320588088899,car
1017,35,920,1193,273,2.230148911137712,5.3082278495847985,car
1017,30,932,1819,887,0,0,pedestrian
1017,38,1004,1346,342,0,0,bicycle
1017,37,1010,1265,255,2.198744637362453,5.433848988580024,car
1017,39,1091,1376,285,2.105235337554724,3.9584580931105147,car
1017,40,1148,1430,282,2.386964908,4.868253428245763,car
1017,44,1160,1819,659,2.2088157887144804,4.277411035919125,car
1017,41,1223,1510,287,2.355557475,5.214012267076087,car
1017,42,1286,1576,290,2.2299277429999997,4.899660211815266,car
1017,43,1370,1603,233,2.2929577183131347,5.3082278495847985,car
1017,45,1373,1666,293,2.449981095426481,5.4029001196108855,car
1017,48,1463,1747,284,2.356394857705086,5.371497490807155,car
1017,46,1481,1705,224,2.261335176,5.3082278495847985,car
1017,47,1484,1672,188,2.26155327265634,4.931067003657515,car
1017,50,1522,1819,297,2.324362244697726,4.836846653110157,car
1017,49,1564,1753,189,2.26155327265634,5.3079490975860635,car
1017,52,1564,1819,255,0,0,pedestrian
1017,51,1636,1819,183,2.3557668485815872,4.9938806115359196,car
1017,53,1711,1819,108,2.167340455144707,4.71121964028012,car
1017,54,1738,1819,81,0,0,bicycle
1017,56,1762,1819,57,2.2622074364667686,5.3721401956465265,car
1017,55,1768,1819,51,2.041724726344553,5.27654221767502,car
1017,57,1783,1819,36,2.356394857705086,5.403539089376968,car
