recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
5004,1,0,252,252,1.8972273366871417,4.6476634032413005,car
5004,2,0,171,171,1.8572922996206769,4.097556756634611,car
5004,3,0,453,453,1.8847076904352593,4.289156176762857,car
5004,4,0,611,611,1.91688288830965,3.8651564790641415,car
5004,18,0,12,12,1.8554324828181479,3.616767400135081,car
5004,31,0,303,303,1.91688288830965,4.367440434968537,car
5004,35,0,15,15,1.7927015004294593,3.994798310462423,car
5004,30,0,93,93,0.5975671668098197,1.257866711392658,car
5004,38,0,99,99,0,0,pedestrian
5004,39,0,399,399,0,0,pedestrian
5004,40,0,402,402,0,0,pedestrian
5004,41,0,252,252,0,0,pedestrian
5004,42,0,216,216,0,0,pedestrian
5004,43,0,749,749,0,0,pedestrian
5004,44,0,743,743,0,0,pedestrian
5004,46,0,336,336,0,0,pedestrian
5004,32,9,405,396,1.915853413,4.020151424,car
5004,45,18,812,794,0,0,pedestrian
5004,47,30,1031,1001,0,0,pedestrian
5004,5,39,626,587,1.8847076904352593,4.397489274724906,car
5004,19,42,536,494,1.9332799398286618,4.354887205532317,car
5004,36,120,854,734,1.6775803397584248,3.1540632141009945,car
5004,20,144,728,584,1.91688288830965,4.653496382984437,car
5004,21,315,1202,887,1.8240662699369576,4.437460166894921,car
5004,6,345,1118,773,1.8219018476143358,4.146256998888912,car
5004,22,378,992,614,0,0,bicycle
5004,48,417,1400,983,0,0,pedestrian
5004,49,459,1373,914,0,0,pedestrian
5004,17,483,1232,749,1.8533046925736523,4.114853197855724,car
5004,50,483,1352,869,0,0,pedestrian
5004,7,578,1301,723,1.758816248,3.9573365579999997,car
5004,37,605,1214,609,1.9181689554709702,4.1829701676687385,car
5004,23,728,1430,702,1.8219018476143358,4.241864227904322,car
5004,8,755,1552,797,1.8554324828181479,3.8049687045955514,car
5004,33,791,1295,504,1.885492603785217,4.24105024021654,car
5004,24,800,1460,660,1.9222785883671976,4.410592234892676,car
5004,51,815,1510,695,0,0,pedestrian
5004,9,839,1618,779,1.727694313525212,3.2041739388391326,car
5004,25,869,1621,752,1.885492603785217,4.1468517257159725,car
5004,10,1106,1765,659,1.915853413,4.365633186999999,car
5004,26,1121,1852,731,1.8541029000728273,4.430229676628728,car
5004,52,1130,1349,219,0,0,pedestrian
5004,53,1133,1367,234,0,0,pedestrian
5004,15,1190,1852,662,0,0,bicycle
5004,16,1193,1693,500,1.8655063437328205,4.330696670786322,car
5004,11,1274,1852,578,1.671984953951037,2.994266791434291,car
5004,12,1409,1852,443,1.8533046925736523,4.240119777230307,car
5004,27,1516,1852,336,1.7913253572156533,4.084053325668656,car
5004,13,1519,1852,333,1.7904991636023846,3.7066093851473045,car
5004,28,1633,1852,219,1.7599375845805996,4.211524800780052,car
5004,14,1660,1852,192,1.758816248,4.114493596952185,car
5004,54,1663,1852,189,0,0,pedestrian
5004,55,1693,1852,159,0,0,pedestrian
5004,29,1756,1852,96,1.951309209717165,4.245699496425384,car
5004,34,1837,1852,15,1.8227138071796896,3.929068613006714,car
