recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
1002,1,0,171,171,2.0436563490342343,3.88704258086366,car
1002,2,0,258,258,2.50964846586967,5.174988162965784,car
1002,4,0,225,225,2.3101015661186275,5.019886477805433,car
1002,3,0,321,321,1.8216311139999999,3.842632363688361,car
1002,5,120,402,282,2.222616848003416,4.468362767644688,car
1002,16,195,605,410,2.1854699257411037,3.763260587801981,car
1002,29,201,1322,1121,0,0,pedestrian
1002,28,207,1307,1100,0,0,pedestrian
1002,17,303,509,206,2.332834524453509,4.843266504860624,car
1002,6,309,533,224,2.332834524453509,6.644806402570263,car
1002,7,378,554,176,0,0,bicycle
1002,24,417,1397,980,2.2052402043568815,5.126247284455012,car
1002,18,450,674,224,2.2212850091653578,4.976467867583199,car
1002,8,498,668,170,2.2669988699277814,5.02224397001952,car
1002,19,518,740,222,2.2431592341739903,5.064296401168351,car
1002,20,578,800,222,2.0436563490342343,4.4869780432409145,car
1002,9,692,953,261,2.199641718035177,5.2428780776020965,car
1002,10,746,1016,270,2.421633252430312,4.909314327746794,car
1002,21,749,1154,405,2.467633062377852,5.55654212000854,car
1002,11,794,1058,264,2.1552456995854192,5.065270210695892,car
1002,12,818,1091,273,0,0,bicycle
1002,22,881,1196,315,2.269173449679493,4.937464239142343,car
1002,23,1007,1259,252,2.1099157242511235,5.01929693173934,car
1002,25,1016,1469,453,0,0,bicycle
1002,30,1034,1585,551,0,0,pedestrian
1002,26,1121,1552,431,2.3614129180985186,4.951329765288588,car
1002,13,1223,1466,243,0,0,bicycle
1002,14,1283,1585,302,1.951309209717165,3.808596433686002,car
1002,15,1388,1585,197,1.8434317156196727,3.708870770257724,car
