recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
1010,29,0,1022,1022,2.079779249570254,4.749069745187779,car
1010,34,0,1585,1585,0,0,car
1010,69,0,989,989,2.357441167804028,4.933466939070687,car
1010,86,0,477,477,0,0,pedestrian
1010,6,0,18,18,2.324362244697726,5.370762876814275,car
1010,1,0,273,273,2.26155327265634,5.245887550808294,car
1010,68,21,1247,1226,2.2336846230860603,5.156369774516207,car
1010,7,87,444,357,2.198744637362453,5.025581857578037,car
1010,30,135,893,758,0,0,bicycle
1010,35,138,483,345,2.2308122839879805,5.060106884685123,car
1010,78,168,1672,1504,0,0,pedestrian
1010,36,180,492,312,0,0,bicycle
1010,5,207,3893,3686,2.26155327265634,5.504191836396942,car
1010,2,210,459,249,2.6389720620736763,5.465705542843007,car
1010,3,267,521,254,2.418372341,5.3079490975860635,car
1010,4,321,581,260,2.324362244697726,4.61699947776751,car
1010,37,381,575,194,2.2319174672531954,5.154265016556292,car
1010,8,384,860,476,0,0,bicycle
1010,9,450,695,245,2.5127909287890184,5.3079490975860635,car
1010,10,548,761,213,2.386964908,4.7115336971631745,car
1010,38,593,1849,1256,2.10453238177658,5.653686900707718,car
1010,39,668,1903,1235,2.1359363685229216,4.6173199432407115,car
1010,11,881,1834,953,1.8847076904352593,3.738012345746735,car
1010,79,1121,1645,524,0,0,pedestrian
1010,40,1163,1960,797,2.1985203099999997,3.831835542825741,car
1010,31,1226,1645,419,0,0,car
1010,41,1304,2011,707,2.104298011,4.80574778614291,car
1010,80,1307,3884,2577,0,0,pedestrian
1010,81,1355,1388,33,0,0,pedestrian
1010,42,1481,2134,653,2.198744637362453,4.962473803615439,car
1010,43,1564,2191,627,2.1359363685229216,4.585915436626269,car
1010,70,1609,2044,435,2.209262329867069,5.074026086221045,car
1010,32,1708,2251,543,2.011056954778483,4.649997473168861,car
1010,44,1708,2233,525,2.1359363685229216,5.025287427269665,car
1010,33,1756,3839,2083,0,0,bicycle
1010,71,1759,3755,1996,2.1994174821695616,4.524414872933537,car
1010,45,1882,2308,426,2.1359363685229216,4.365746161915902,car
1010,72,1891,3291,1400,2.154559060466548,5.069163578073723,car
1010,46,1978,2371,393,2.1985203099999997,4.805337249,car
1010,12,2002,2338,336,2.135705444,4.585592776440595,car
1010,47,2065,2428,363,2.4813859802594416,6.785168666547424,car
1010,13,2080,2434,354,2.230148911137712,5.088391877312889,car
1010,48,2128,2488,360,2.5125946399999997,4.868152115,car
1010,14,2173,2541,368,2.355557475,5.433848988580024,car
1010,49,2215,2559,344,2.292742609,4.648406188981558,car
1010,15,2233,2607,374,2.355557475,5.1508190119999995,car
1010,50,2281,2616,335,2.4185762767714127,4.899660211815266,car
1010,51,2326,2661,335,2.293602925206262,5.057474484320336,car
1010,16,2362,2652,290,2.245796177757865,5.357798773138813,car
1010,17,2368,3893,1525,2.230148911137712,4.397489274724906,car
1010,52,2380,2706,326,2.355557475,5.056596712999999,car
1010,82,2437,3893,1456,0,0,bicycle
1010,53,2443,2757,314,2.072890578,4.67981290988368,car
1010,18,2452,2781,329,2.230148911137712,5.402169775905801,car
1010,73,2479,3336,857,2.345695836247498,5.056499173447451,car
1010,19,2494,3575,1081,2.355557475,5.402443666365535,car
1010,54,2500,2808,308,2.104298011,5.496390509790333,car
1010,83,2538,3884,1346,0,0,bicycle
1010,55,2580,2901,321,2.386964908,4.742522383,car
1010,74,2622,3599,977,2.501577886352603,5.29259512835646,car
1010,56,2646,2985,339,2.10453238177658,4.61699947776751,car
1010,57,2727,3408,681,2.073842100004668,3.770985207570434,car
1010,58,2766,3066,300,2.1985203099999997,5.464983592499027,car
1010,59,2820,3135,315,2.26155327265634,5.213728477843564,car
1010,20,2835,3893,1058,2.327542963575752,5.473911026332167,car
1010,60,2883,3210,327,2.324150042,5.056596712999999,car
1010,21,2889,3294,405,2.3249987365844307,5.277944124147353,car
1010,61,2940,3893,953,2.010321067595909,4.7743430538121565,car
1010,62,3012,3429,417,2.1985203099999997,5.182607127175273,car
1010,63,3066,3500,434,2.292742609,5.213728477843564,car
1010,75,3102,3755,653,2.2052402043568815,5.08237871793804,car
1010,64,3153,3671,518,2.292742609,5.2136338779999996,car
1010,22,3162,3674,512,2.198744637362453,5.214485214808664,car
1010,23,3207,3725,518,2.198744637362453,5.340094918510258,car
1010,84,3255,3893,638,0,0,pedestrian
1010,76,3264,3830,566,2.449981095426481,5.11950791991251,car
1010,24,3381,3836,455,2.983706135,11.275968312365736,car
1010,77,3423,3893,470,2.2635151969208085,5.060886592210794,car
1010,65,3438,3893,455,2.135705444,4.742522383,car
1010,66,3575,3893,318,2.161415635750787,3.8262968092940355,car
1010,25,3653,3893,240,2.3871715269060783,6.847972863355746,car
1010,67,3710,3893,183,2.1985203099999997,4.459966074181724,car
1010,26,3740,3893,153,2.324362244697726,5.371497490807155,car
1010,85,3758,3893,135,0,0,pedestrian
1010,27,3824,3893,69,2.324150042,5.5908759553684435,car
1010,28,3860,3893,33,2.2929577183131347,4.837662344612749,car
