recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
1018,2,0,84,84,2.5127909287890184,5.559914077720958,car
1018,1,0,527,527,2.2929577183131347,5.088876499910568,car
1018,3,0,51,51,2.169160220750893,4.747615556128236,car
1018,4,0,429,429,0,0,pedestrian
1018,5,0,219,219,2.5174972683496533,5.574089418664147,car
1018,6,0,114,114,0,0,pedestrian
1018,7,0,210,210,0,0,pedestrian
1018,8,0,339,339,0,0,pedestrian
1018,9,0,240,240,0,0,pedestrian
1018,10,0,12,12,0,0,pedestrian
1018,11,0,12,12,0,0,pedestrian
1018,12,0,411,411,2.763854104,7.757635950999999,car
1018,14,0,509,509,2.983706135,11.495120477999999,car
1018,15,0,704,704,2.1359363685229216,3.8950282305586876,car
1018,16,0,749,749,2.261335176,5.684832133202576,car
1018,42,0,2314,2314,2.085463011248724,3.969904500727427,car
1018,119,0,5428,5428,0,0,bicycle
1018,120,0,12,12,2.4515910716773983,5.627542442646421,car
1018,13,0,647,647,2.324150042,4.774033128806443,car
1018,17,48,590,542,2.292742609,4.931067003657515,car
1018,23,66,917,851,2.311595603412777,5.421217713657041,car
1018,18,135,638,503,2.293602925206262,5.24654564295966,car
1018,24,156,860,704,2.449779774,5.11979693177277,car
1018,19,279,566,287,2.364543797961311,5.332330999056277,car
1018,21,453,737,284,2.355557475,5.182607127175273,car
1018,20,483,707,224,0,0,pedestrian
1018,22,503,791,288,2.324362244697726,5.559470515921587,car
1018,33,632,1397,765,0,0,bicycle
1018,25,725,1043,318,2.3557668485815872,5.528065099126563,car
1018,26,818,1061,243,2.073128499444456,5.056986852396691,car
1018,27,869,1112,243,2.324150042,5.307856177,car
1018,28,878,1196,318,2.104298011,5.653686900707718,car
1018,29,956,1211,255,2.26155327265634,4.805439886573812,car
1018,30,983,1322,339,2.1359363685229216,3.9260547527219885,car
1018,31,1064,1322,258,2.041483145,3.8946483328159673,car
1018,32,1115,1379,264,2.167112877,3.9260547527219885,car
1018,34,1166,1424,258,2.3557668485815872,5.213728477843564,car
1018,35,1283,1484,201,2.355557475,5.3079490975860635,car
1018,36,1367,1621,254,2.26155327265634,5.214012267076087,car
1018,37,1412,1663,251,2.324150042,4.899660211815266,car
1018,38,1573,1906,333,2.638224372,6.84689242901785,car
1018,65,1591,3165,1574,2.3049718005737394,4.8676455171407795,car
1018,39,1648,2095,447,2.4185762767714127,5.433576681169522,car
1018,40,1687,2218,531,2.100779311680266,3.9158658489165976,car
1018,41,1765,2074,309,2.4191879809358383,5.277944124147353,car
1018,43,1861,2158,297,2.26155327265634,5.214012267076087,car
1018,44,1927,2227,300,2.418372341,5.3079490975860635,car
1018,52,2011,2514,503,2.2076990406837895,5.549525440113299,car
1018,45,2068,2266,198,2.2299277429999997,5.245417434436195,car
1018,47,2068,2392,324,2.4813859802594416,4.962473803615439,car
1018,46,2080,2293,213,2.3032593398614387,5.266156510664845,car
1018,48,2203,2437,234,2.073128499444456,4.366085069123868,car
1018,51,2203,2491,288,2.2622074364667686,5.24654564295966,car
1018,93,2212,4340,2128,2.073842100004668,3.9279386863959136,car
1018,92,2236,3363,1127,2.125751958503698,4.7999970708896385,car
1018,53,2293,2550,257,2.356394857705086,5.308692403722963,car
1018,54,2323,2544,221,0,0,bicycle
1018,55,2347,2667,320,2.327542963575752,5.3437880583538355,car
1018,49,2362,3180,818,0,0,pedestrian
1018,50,2368,3174,806,0,0,pedestrian
1018,56,2380,2640,260,2.230148911137712,5.057474484320336,car
1018,58,2416,2739,323,2.198744637362453,4.836846653110157,car
1018,87,2437,4690,2253,2.293602925206262,5.24654564295966,car
1018,59,2470,2790,320,2.261335176,5.2768226287653235,car
1018,60,2556,2865,309,2.292742609,4.930966981,car
1018,57,2565,3171,606,0,0,pedestrian
1018,91,2574,4328,1754,2.3846909184838405,5.1754646768260555,car
1018,61,2634,2931,297,2.355557475,5.3079490975860635,car
1018,62,2679,5428,2749,2.5292248035726157,5.015069823493888,car
1018,63,2745,3000,255,2.105235337554724,4.649254941659282,car
1018,64,2787,3045,258,2.26155327265634,5.277289947471905,car
1018,66,2970,3222,252,2.167112877,5.402078476,car
1018,67,3033,3285,252,2.2299277429999997,4.930966981,car
1018,68,3039,3360,321,2.26155327265634,5.3079490975860635,car
1018,69,3087,3342,255,2.104298011,5.528065099126563,car
1018,70,3096,3429,333,2.4185762767714127,5.214485214808664,car
1018,94,3111,5428,2317,2.324150042,5.1822264449999995,car
1018,81,3150,5428,2278,2.1727951796822578,5.701725144023009,car
1018,71,3183,3438,255,2.2929577183131347,5.464983592499027,car
1018,72,3225,3527,302,2.5440020729999997,7.066951596667829,car
1018,73,3270,3545,275,2.292742609,4.993781847,car
1018,74,3351,3629,278,2.2299277429999997,5.182321618165451,car
1018,76,3366,3668,302,1.9789175286424827,3.864263140589414,car
1018,75,3429,3566,137,0,0,bicycle
1018,80,3465,3725,260,2.2299277429999997,4.4912629189999995,car
1018,78,3471,4085,614,0,0,pedestrian
1018,79,3495,3869,374,0,0,pedestrian
1018,83,3515,3815,300,2.261335176,5.11950791991251,car
1018,82,3518,3779,261,0,0,bicycle
1018,77,3536,4499,963,0,0,pedestrian
1018,86,3554,4049,495,0,0,bicycle
1018,84,3557,3872,315,2.104298011,3.957461188708101,car
1018,85,3608,3923,315,2.4191879809358383,5.026072536429988,car
1018,116,3659,5428,1769,2.3557668485815872,4.868253428245763,car
1018,100,3713,4855,1142,2.292742609,4.899660211815266,car
1018,102,3836,4987,1151,2.7012218331827675,10.05057485453933,car
1018,104,3893,5119,1226,2.324362244697726,5.056986852396691,car
1018,99,3953,4897,944,2.230148911137712,5.245135344387621,car
1018,88,4034,5428,1394,0,0,pedestrian
1018,89,4064,4358,294,0,0,pedestrian
1018,95,4088,5428,1340,2.072890578,3.8631142589999996,car
1018,101,4106,4987,881,2.261335176,5.245041311,car
1018,90,4127,4331,204,0,0,pedestrian
1018,98,4139,4825,686,2.230591181625181,5.053767301661264,car
1018,96,4202,4648,446,2.151581092131796,5.052303191280767,car
1018,103,4217,5044,827,2.2929577183131347,4.9938806115359196,car
1018,97,4295,4717,422,2.112718979328282,3.870639606331289,car
1018,105,4738,5092,354,2.135705444,4.805439886573812,car
1018,107,4795,5206,411,2.261335176,5.3393559840038645,car
1018,106,4801,5119,318,0,0,bicycle
1018,108,4852,5239,387,1.9786682789999999,3.863624915216242,car
1018,109,4939,5335,396,2.324362244697726,5.3082278495847985,car
1018,111,4993,5356,363,1.9472608459999998,3.8631142589999996,car
1018,112,5044,5401,357,2.5125946399999997,5.464983592499027,car
1018,114,5173,5428,255,1.8847076904352593,3.9260547527219885,car
1018,110,5197,5428,231,0,0,pedestrian
1018,117,5272,5428,156,2.2929577183131347,5.4029001196108855,car
1018,118,5290,5428,138,2.418372341,5.056596712999999,car
1018,113,5302,5428,126,0,0,pedestrian
1018,115,5311,5428,117,2.198744637362453,4.899660211815266,car
