recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
1007,1,0,165,165,2.2617713482821933,5.182987781390048,car
1007,2,0,162,162,2.149058049633585,4.944451738276443,car
1007,5,0,1669,1669,0,0,pedestrian
1007,6,0,1669,1669,0,0,pedestrian
1007,7,0,1669,1669,0,0,pedestrian
1007,11,0,1669,1669,2.429969364010551,5.964518778617334,car
1007,3,27,312,285,2.317562121163415,5.08461023580426,car
1007,8,51,327,276,2.375780802652125,5.102427244950482,car
1007,9,63,339,276,2.331777172939984,5.070622820126136,car
1007,18,108,1151,1043,2.4289542967687954,5.0792723665329005,car
1007,4,150,414,264,2.248430028754204,4.98824791203869,car
1007,10,150,438,288,2.1940289461466786,4.825105849432035,car
1007,12,192,500,308,2.289513544054585,4.98627001826068,car
1007,13,210,512,302,2.2192857522892133,4.874227182399066,car
1007,29,288,614,326,2.2059110678934744,5.0714981638183385,car
1007,16,357,827,470,2.117382823810311,4.532474548097127,car
1007,34,384,1669,1285,2.4173524040725987,5.5807217150506006,car
1007,14,393,722,329,2.388823834788219,5.381038346444216,car
1007,15,393,710,317,2.4305782008758308,5.157134928070578,car
1007,20,468,1259,791,2.360368368607814,5.4512483694508775,car
1007,17,509,854,345,2.429969364010551,5.324555758774056,car
1007,31,572,1669,1097,2.093017350719143,5.183844151174626,car
1007,19,641,1196,555,2.4042589975345847,5.235252616821948,car
1007,33,716,1669,953,2.5198471418559816,4.5202705363961915,car
1007,21,860,1531,671,2.198744637362453,5.424037309158742,car
1007,22,1130,1454,324,3.216771305493,11.43476444604272,car
1007,23,1199,1534,335,2.247332965976645,5.140850912273678,car
1007,32,1277,1669,392,2.135705444,5.156369774516207,car
1007,24,1346,1666,320,2.429969364010551,5.084901231153699,car
1007,25,1415,1669,254,2.331777172939984,5.042629401285456,car
1007,26,1507,1669,162,2.387791276350185,5.3655258408333415,car
1007,27,1588,1669,81,2.318625955105677,4.806158288218156,car
1007,28,1648,1669,21,2.3343140119563555,4.977954282614778,car
1007,30,1651,1669,18,2.318625955105677,5.552102213490538,car
