recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
5001,1,0,306,306,1.9714263312989877,4.368343778570932,car
5001,2,0,300,300,2.003193554362164,4.343433372494215,car
5001,4,0,581,581,0,0,pedestrian
5001,5,0,1831,1831,1.8219018476143358,3.832865121817338,car
5001,7,0,138,138,1.9472608459999998,4.397040619999999,car
5001,10,0,228,228,0,0,bicycle
5001,11,0,530,530,1.8974872842579564,4.174472025367504,car
5001,12,0,426,426,1.942696352780574,3.954967828336654,car
5001,13,0,854,854,1.9535827275945785,4.484999027566046,car
5001,15,0,770,770,0,0,bicycle
5001,16,0,683,683,1.885492603785217,4.367440434968537,car
5001,23,0,764,764,1.9528251823993166,4.426665712311818,car
5001,25,0,902,902,1.727694313525212,3.361182334555743,car
5001,3,0,584,584,0,0,pedestrian
5001,14,78,626,548,1.9915878977335133,4.228355071850872,car
5001,28,165,1121,956,1.8731578409437983,3.702615336303867,car
5001,31,282,1289,1007,1.8227138071796896,3.3001725447161103,car
5001,17,312,626,314,2.0845167938627887,4.484669106715169,car
5001,27,366,1007,641,1.7699976463641913,3.259117103678494,car
5001,24,444,869,425,1.8533046925736523,4.397489274724906,car
5001,20,495,1391,896,0,0,pedestrian
5001,22,495,1412,917,0,0,pedestrian
5001,21,503,1394,891,0,0,pedestrian
5001,18,533,1004,471,0,0,pedestrian
5001,26,551,1082,531,1.8744739078812165,3.9052715003580416,car
5001,19,557,968,411,0,0,pedestrian
5001,30,572,1163,591,1.9332799398286618,4.154456709766405,car
5001,36,848,1594,746,1.88444598,4.145781156,car
5001,32,869,1226,357,1.8466395458573617,4.778989517003424,car
5001,29,911,1831,920,0,0,pedestrian
5001,35,962,1831,869,0,0,pedestrian
5001,33,968,1831,863,0,0,pedestrian
5001,41,1049,1549,500,0,0,bicycle
5001,40,1055,1783,728,1.7546048533826797,4.331152197943444,car
5001,39,1124,1534,410,1.7285505261722325,4.116291287321061,car
5001,37,1241,1831,590,0,0,pedestrian
5001,38,1247,1831,584,0,0,pedestrian
5001,44,1418,1831,413,1.948273725572265,4.179077330899035,car
5001,42,1451,1831,380,0,0,pedestrian
5001,43,1454,1831,377,0,0,pedestrian
5001,48,1516,1831,315,1.915853413,3.8945216919999996,car
5001,51,1552,1831,279,1.7101916861219781,3.5138447393174124,car
5001,47,1636,1831,195,0,0,pedestrian
5001,34,1672,1831,159,0,0,pedestrian
5001,52,1672,1831,159,1.9472608459999998,3.9573365579999997,car
5001,50,1702,1831,129,1.8847076904352593,4.429450304467625,car
5001,49,1807,1831,24,0,0,pedestrian
