recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
1004,2,0,480,480,2.5440020729999997,5.590523074,car
1004,6,0,614,614,2.672586163967394,5.847183470657585,car
1004,1,0,530,530,2.709971933572458,5.67041175982686,car
1004,38,0,3,3,0,0,pedestrian
1004,40,0,225,225,0,0,pedestrian
1004,41,0,524,524,0,0,pedestrian
1004,39,0,617,617,0,0,pedestrian
1004,9,0,902,902,2.4813859802594416,5.465705542843007,car
1004,3,57,665,608,0,0,car
1004,4,138,722,584,0,0,car
1004,33,144,2314,2170,2.5266884568516734,5.36727208726702,car
1004,7,252,794,542,0,0,car
1004,34,321,2362,2041,2.5765583022087934,5.708641148802065,car
1004,8,387,836,449,0,0,car
1004,5,420,683,263,0,0,bicycle
1004,10,548,881,333,0,0,car
1004,11,659,959,300,0,0,car
1004,24,704,1040,336,2.6068169389999998,5.527708208,car
1004,25,752,2035,1283,2.421633252430312,5.086937732505583,car
1004,12,755,1049,294,2.6389720620736763,5.873945716218683,car
1004,13,839,1172,333,0,0,car
1004,14,929,1834,905,0,0,car
1004,36,935,2398,1463,2.6742465565947344,5.574974180724078,car
1004,16,995,1283,288,0,0,car
1004,17,1082,1370,288,0,0,car
1004,18,1124,1448,324,2.576175427059609,5.435754758494241,car
1004,19,1190,1519,329,2.4819822045234443,5.310178703858119,car
1004,28,1208,1406,198,2.5441959386564443,5.465705542843007,car
1004,20,1250,1570,320,2.6399063768708992,5.938081684860745,car
1004,21,1334,1660,326,2.324362244697726,5.434302803941864,car
1004,27,1373,1570,197,2.8587665929166053,6.22065421048637,car
1004,22,1400,1753,353,2.5127909287890184,5.3082278495847985,car
1004,23,1567,2583,1016,2.356394857705086,6.063668387971679,car
1004,15,1585,1945,360,0,0,car
1004,26,1633,1855,222,2.766707851899082,6.035459438186982,car
1004,29,1735,1975,240,0,0,bicycle
1004,42,1804,2107,303,0,0,bicycle
1004,30,1981,2119,138,2.5125946399999997,5.6093710508686625,car
1004,37,2209,2526,317,2.703959281272189,5.758191176927202,car
1004,43,2281,2583,302,2.602272143553349,5.625350946616185,car
1004,35,2401,2583,182,2.584776400219173,5.775296615722189,car
1004,31,2526,2583,57,2.4515910716773983,5.530919399096858,car
1004,32,2583,2583,0,2.293602925206262,4.712789715410172,car
