recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
1019,1,0,108,108,2.9750979990512687,9.984649686278212,car
1019,2,0,1522,1522,0,0,pedestrian
1019,3,0,1522,1522,0,0,pedestrian
1019,4,0,1522,1522,0,0,pedestrian
1019,5,0,198,198,0,0,car
1019,6,0,450,450,2.1359363685229216,3.8632419293822085,car
1019,7,0,492,492,2.0951371010127775,3.90072225683826,car
1019,8,0,581,581,2.387791276350185,5.618332414941612,car
1019,9,0,399,399,2.445951518528965,4.949237464583014,car
1019,10,0,315,315,2.0750308889243114,3.96045114910846,car
1019,11,0,210,210,2.26155327265634,5.215998359376712,car
1019,13,0,405,405,2.269173449679493,4.916542474305569,car
1019,17,0,492,492,2.263297289320118,5.3437880583538355,car
1019,18,0,444,444,2.2517180100799417,4.72950475180011,car
1019,67,0,1522,1522,0,0,pedestrian
1019,14,0,282,282,2.2622074364667686,5.24654564295966,car
1019,19,6,578,572,2.2635151969208085,5.018215917399709,car
1019,15,30,267,237,0,0,pedestrian
1019,12,141,1046,905,0,0,pedestrian
1019,16,192,1522,1330,0,0,pedestrian
1019,28,282,773,491,2.3557668485815872,5.245135344387621,car
1019,27,336,599,263,2.387791276350185,5.245887550808294,car
1019,20,339,1244,905,0,0,bicycle
1019,29,363,833,470,2.230148911137712,5.214012267076087,car
1019,21,396,1130,734,0,0,pedestrian
1019,32,429,905,476,2.167112877,3.9260547527219885,car
1019,41,459,1136,677,2.1361672680823793,5.229596958760979,car
1019,30,480,731,251,2.5127909287890184,5.496390509790333,car
1019,31,539,800,261,2.2299277429999997,4.67981290988368,car
1019,34,542,992,450,2.1985203099999997,4.868253428245763,car
1019,33,593,851,258,2.167112877,5.245041311,car
1019,35,635,1522,887,2.3113822286393115,5.24419493463656,car
1019,38,644,1064,420,2.261335176,4.994176893424714,car
1019,36,689,926,237,2.324150042,5.245135344387621,car
1019,37,707,998,291,2.3557668485815872,5.245887550808294,car
1019,40,710,1124,414,2.2299277429999997,4.365746161915902,car
1019,39,761,1007,246,2.418372341,4.993781847,car
1019,42,821,1214,393,2.261335176,4.61699947776751,car
1019,43,905,1289,384,2.387791276350185,5.026072536429988,car
1019,23,950,1522,572,0,0,pedestrian
1019,46,965,1355,390,2.167112877,3.9260547527219885,car
1019,44,968,1367,399,1.7904991636023846,3.7700695547670584,car
1019,45,971,1313,342,2.204121644708779,5.25368533736846,car
1019,47,1016,1331,315,2.2299277429999997,4.8371525535428255,car
1019,58,1028,1522,494,0,0,bicycle
1019,49,1049,1433,384,2.3557668485815872,5.056986852396691,car
1019,48,1055,1277,222,0,0,bicycle
1019,24,1067,1522,455,0,0,pedestrian
1019,50,1082,1394,312,2.2299277429999997,5.276448744,car
1019,52,1130,1522,392,2.1359363685229216,3.8632419293822085,car
1019,66,1139,1522,383,2.2299277429999997,5.056596712999999,car
1019,51,1163,1472,309,2.387791276350185,5.465705542843007,car
1019,22,1172,1522,350,0,0,pedestrian
1019,54,1202,1522,320,2.2929577183131347,4.931367059457535,car
1019,53,1205,1463,258,2.073128499444456,4.900465447896435,car
1019,59,1229,1522,293,2.324150042,5.119411578999999,car
1019,55,1256,1504,248,0,0,bicycle
1019,60,1259,1522,263,2.230148911137712,4.899660211815266,car
1019,61,1286,1522,236,2.2929577183131347,5.277289947471905,car
1019,57,1331,1522,191,2.324362244697726,5.182607127175273,car
1019,63,1388,1522,134,2.5440020729999997,7.381014047462153,car
1019,62,1397,1522,125,0,0,bicycle
1019,26,1418,1522,104,0,0,pedestrian
1019,25,1424,1522,98,0,0,pedestrian
1019,64,1442,1522,80,2.198744637362453,4.774859550784989,car
1019,65,1499,1522,23,2.198744637362453,5.213728477843564,car
