recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
6004,137,3273,3698,425,2.1192454877498554,4.526703536374216,car
6004,132,3288,4478,1190,0,0,pedestrian
6004,133,3327,3710,383,0,0,pedestrian
6004,134,3369,3614,245,0,0,bicycle
6004,138,3381,3689,308,1.9848901303377118,4.478506122945134,car
6004,150,3402,4193,791,1.9714263312989877,4.476303000948893,car
6004,135,3423,3815,392,0,0,pedestrian
6004,162,3432,4478,1046,2.104298011,4.554186085205363,car
6004,143,3474,3917,443,2.045103868764086,3.9918340768285754,car
6004,152,3590,4286,696,2.045103868764086,4.423990854897138,car
6004,139,3596,4433,837,0,0,pedestrian
6004,148,3635,4421,786,0,0,pedestrian
6004,141,3650,4478,828,0,0,pedestrian
6004,142,3701,3815,114,0,0,pedestrian
6004,156,3773,4451,678,2.093252984533649,4.424994115910478,car
6004,157,3806,4379,573,1.960639034929698,4.147684200009336,car
6004,149,3881,4478,597,0,0,pedestrian
6004,163,3923,4478,555,1.9829012619721798,4.838375961871677,car
6004,151,3983,4442,459,0,0,pedestrian
6004,164,4013,4478,465,2.041483145,4.441015468550394,car
6004,153,4046,4478,432,0,0,pedestrian
6004,155,4088,4478,390,0,0,pedestrian
6004,160,4181,4478,297,0,0,pedestrian
6004,161,4187,4478,291,0,0,pedestrian
6004,165,4277,4424,147,0,0,pedestrian
6004,166,4298,4478,180,0,0,pedestrian
6004,167,4355,4388,33,0,0,pedestrian
6004,168,4367,4478,111,0,0,pedestrian
6004,171,4382,4478,96,1.9796650892793508,4.526594578640236,car
6004,169,4391,4478,87,0,0,pedestrian
6004,170,4466,4478,12,0,0,pedestrian
