recordingId,locationId,frameRate,referenceFrame,weekday,startTime,duration,numTracks,numVehicles,numVRUs,latLocation,lonLocation,xUtmOrigin,yUtmOrigin,orthoPxToMeter,px2meter,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y
500,0,30,1001_1301,0,0,0,0,0,0,0,0,0,0,0,0.031407433,2253,1579,1088,1591,1564,580,2303,878
