recordingId,locationId,frameRate,referenceFrame,weekday,startTime,duration,numTracks,numVehicles,numVRUs,latLocation,lonLocation,xUtmOrigin,yUtmOrigin,orthoPxToMeter,px2meter,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y
500,0,30,1019_1522,0,0,0,0,0,0,0,0,0,0,0,0.031407433,1892,645,2735,1201,1898,1694,1517,1120
