recordingId,frame,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y
500,1005_0000,1513,1242,2048,412,2545,1232,1981,1610
500,1005_0003,1513,1242,2047,415,2543,1232,1981,1609
500,1005_0006,1514,1246,2047,416,2542,1232,1981,1608
500,1005_0009,1514,1245,2047,415,2542,1232,1981,1610
500,1005_0012,1514,1245,2046,417,2540,1231,1979,1606
500,1005_0015,1513,1244,2046,416,2539,1232,1976,1611
500,1005_0018,1515,1244,2050,416,2542,1233,1980,1609
500,1005_0021,1514,1242,2048,415,2542,1233,1979,1609
500,1005_0024,1514,1242,2049,416,2541,1234,1980,1609
500,1005_0027,1516,1244,2047,416,2542,1233,1979,1608
500,1005_0030,1517,1244,2050,417,2542,1233,1980,1608
500,1005_0033,1516,1244,2050,417,2542,1233,1981,1609
500,1005_0036,1517,1246,2050,419,2542,1234,1980,1609
500,1005_0039,1517,1247,2051,419,2540,1234,1980,1608
500,1005_0042,1517,1245,2051,418,2542,1234,1980,1612
500,1005_0045,1517,1245,2051,419,2541,1235,1978,1613
500,1005_0048,1519,1246,2053,419,2542,1235,1979,1610
500,1005_0051,1519,1245,2053,419,2543,1237,1980,1612
500,1005_0054,1515,1246,2052,418,2542,1236,1979,1611
500,1005_0057,1515,1244,2050,419,2541,1237,1979,1613
500,1005_0060,1513,1243,2049,420,2540,1237,1979,1611
500,1005_0063,1514,1244,2050,420,2539,1237,1976,1612
500,1005_0066,1511,1245,2047,420,2537,1236,1974,1613
500,1005_0069,1511,1247,2048,418,2538,1238,1974,1613
500,1005_0072,1511,1245,2048,420,2538,1237,1977,1612
500,1005_0075,1511,1245,2049,422,2538,1240,1974,1613
500,1005_0078,1510,1246,2049,420,2538,1239,1974,1613
500,1005_0081,1509,1243,2049,419,2538,1240,1975,1616
500,1005_0084,1509,1244,2048,420,2539,1239,1975,1616
500,1005_0087,1509,1245,2048,420,2538,1241,1973,1616
500,1005_0090,1508,1245,2050,421,2537,1240,1972,1616
500,1005_0093,1508,1245,2048,420,2536,1241,1971,1616
500,1005_0096,1506,1245,2046,420,2535,1242,1970,1616
500,1005_0099,1503,1246,2046,422,2533,1242,1969,1617
500,1005_0102,1504,1251,2043,421,2531,1240,1967,1617
500,1005_0105,1501,1245,2043,420,2530,1243,1966,1618
500,1005_0108,1500,1249,2041,420,2529,1240,1966,1619
500,1005_0111,1500,1249,2040,423,2527,1242,1964,1618
500,1005_0114,1501,1246,2041,423,2528,1244,1962,1618
500,1005_0117,1499,1249,2041,422,2528,1245,1962,1617
500,1005_0120,1498,1249,2041,423,2527,1245,1961,1618
500,1005_0123,1497,1247,2041,422,2527,1244,1961,1619
500,1005_0126,1498,1249,2039,422,2527,1245,1962,1622
500,1005_0129,1499,1248,2039,424,2527,1244,1962,1620
