recordingId,frame,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y
500,1001_0000,2260,1570,1104,1590,1570,579,2308,870
500,1001_0003,2260,1570,1104,1590,1570,579,2308,870
500,1001_0006,2260,1570,1104,1590,1570,579,2308,870
500,1001_0009,2260,1570,1104,1590,1570,579,2308,870
500,1001_0012,2260,1570,1104,1590,1570,579,2308,870
500,1001_0015,2260,1570,1104,1590,1570,579,2308,870
500,1001_0018,2260,1570,1104,1590,1570,579,2308,870
500,1001_0021,2260,1570,1104,1590,1570,579,2308,870
500,1001_0024,2260,1570,1104,1590,1570,579,2308,870
500,1001_0027,2260,1570,1104,1590,1570,579,2308,870
500,1001_0030,2260,1570,1104,1590,1570,579,2308,870
500,1001_0033,2260,1570,1104,1590,1570,579,2308,870
500,1001_0036,2260,1570,1104,1590,1570,579,2308,870
500,1001_0039,2260,1570,1110,1590,1582,582,2315,873
500,1001_0042,2260,1570,1110,1590,1582,582,2315,873
500,1001_0045,2260,1570,1110,1590,1582,582,2315,873
500,1001_0048,2260,1570,1110,1590,1582,582,2315,873
500,1001_0051,2260,1570,1110,1590,1582,582,2315,873
500,1001_0054,2260,1570,1110,1590,1582,582,2315,873
500,1001_0057,2260,1570,1110,1590,1582,582,2315,873
500,1001_0060,2260,1570,1110,1590,1582,582,2315,873
500,1001_0063,2260,1570,1110,1590,1582,582,2315,873
500,1001_0066,2260,1570,1110,1590,1582,582,2315,873
500,1001_0069,2260,1570,1110,1590,1582,582,2315,873
500,1001_0072,2260,1570,1110,1590,1582,582,2315,873
500,1001_0075,2260,1570,1110,1590,1582,582,2315,873
500,1001_0078,2270,1572,1110,1590,1582,582,2315,873
500,1001_0081,2270,1572,1110,1590,1582,582,2315,873
500,1001_0084,2270,1572,1110,1590,1582,582,2315,873
500,1001_0087,2270,1572,1110,1590,1582,582,2315,873
500,1001_0090,2270,1572,1110,1590,1582,582,2315,873
500,1001_0093,2270,1572,1110,1590,1582,582,2315,873
500,1001_0096,2270,1572,1110,1590,1582,582,2315,873
500,1001_0099,2270,1572,1110,1590,1582,582,2315,873
500,1001_0102,2270,1572,1110,1590,1582,582,2315,873
500,1001_0105,2270,1572,1110,1590,1582,582,2315,873
500,1001_0108,2270,1572,1110,1590,1582,582,2315,873
500,1001_0111,2270,1572,1110,1590,1582,582,2315,873
500,1001_0114,2270,1572,1110,1590,1582,582,2315,873
500,1001_0117,2270,1572,1110,1590,1582,582,2315,873
500,1001_0120,2270,1572,1110,1590,1582,582,2315,873
500,1001_0123,2270,1572,1110,1590,1582,582,2315,873
500,1001_0126,2270,1572,1110,1590,1582,582,2315,873
500,1001_0129,2270,1572,1110,1590,1582,582,2315,873
500,1001_0132,2265,1574,1102,1589,1575,579,2315,873
