recordingId,frame,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y
500,1019_0000,1882,648,2722,1203,1884,1692,1505,1122
500,1019_0003,1882,648,2722,1203,1884,1692,1505,1122
500,1019_0006,1881,648,2722,1203,1884,1692,1505,1122
500,1019_0009,1882,648,2722,1203,1884,1692,1505,1122
500,1019_0012,1882,648,2722,1203,1884,1692,1505,1122
500,1019_0015,1880,648,2719,1203,1882,1691,1503,1121
500,1019_0018,1880,648,2719,1203,1882,1691,1503,1121
500,1019_0021,1880,648,2719,1203,1882,1691,1503,1121
500,1019_0024,1878,647,2718,1199,1880,1691,1502,1121
500,1019_0027,1878,647,2718,1199,1880,1691,1502,1121
500,1019_0030,1878,647,2718,1199,1880,1691,1502,1121
500,1019_0033,1878,647,2718,1199,1880,1691,1502,1121
500,1019_0036,1877,647,2718,1199,1880,1691,1502,1121
500,1019_0039,1875,647,2712,1200,1877,1690,1500,1121
500,1019_0042,1875,647,2712,1200,1877,1690,1500,1121
500,1019_0045,1875,647,2712,1200,1877,1690,1500,1121
500,1019_0048,1875,647,2712,1200,1877,1690,1500,1121
500,1019_0051,1873,647,2713,1199,1875,1690,1497,1120
500,1019_0054,1875,647,2712,1200,1877,1690,1500,1121
500,1019_0057,1875,647,2712,1200,1877,1690,1500,1121
500,1019_0060,1870,647,2711,1199,1873,1690,1495,1120
500,1019_0063,1870,647,2711,1199,1873,1690,1495,1120
500,1019_0066,1869,646,2708,1199,1871,1690,1493,1120
500,1019_0069,1869,646,2708,1199,1871,1690,1493,1120
500,1019_0072,1869,646,2708,1199,1871,1690,1493,1120
500,1019_0075,1868,646,2706,1199,1869,1690,1491,1121
500,1019_0078,1868,646,2706,1199,1869,1690,1491,1121
500,1019_0081,1868,646,2706,1199,1869,1690,1491,1121
500,1019_0084,1868,646,2706,1199,1869,1690,1491,1121
500,1019_0087,1868,646,2706,1199,1869,1690,1491,1121
500,1019_0090,1866,646,2704,1199,1868,1690,1489,1121
500,1019_0093,1866,646,2704,1199,1868,1690,1489,1121
500,1019_0096,1866,646,2704,1199,1868,1690,1489,1121
500,1019_0099,1864,647,2704,1199,1867,1691,1489,1121
500,1019_0102,1864,647,2704,1199,1867,1691,1489,1121
500,1019_0105,1864,647,2704,1199,1867,1691,1489,1121
500,1019_0108,1865,648,2705,1200,1868,1691,1489,1121
500,1019_0111,1865,648,2705,1200,1868,1691,1489,1121
500,1019_0114,1865,648,2705,1200,1868,1691,1489,1121
500,1019_0117,1865,648,2705,1200,1868,1691,1489,1121
500,1019_0120,1865,648,2705,1200,1868,1691,1489,1121
500,1019_0123,1868,651,2705,1203,1868,1691,1491,1124
500,1019_0126,1868,651,2705,1203,1868,1691,1491,1124
500,1019_0129,1868,651,2705,1203,1868,1691,1491,1124
500,1019_0132,1868,651,2705,1203,1868,1691,1491,1124
500,1019_0135,1868,651,2705,1203,1868,1691,1491,1124
500,1019_0138,1868,651,2705,1203,1868,1691,1491,1124
500,1019_0141,1868,651,2705,1203,1868,1691,1491,1124
500,1019_0144,1868,651,2705,1203,1868,1691,1491,1124
500,1019_0147,1868,651,2705,1203,1868,1691,1491,1124
500,1019_0150,1867,652,2707,1205,1870,1695,1492,1124
500,1019_0153,1867,652,2707,1205,1870,1695,1492,1124
500,1019_0156,1866,652,2707,1205,1870,1697,1490,1126
500,1019_0159,1866,652,2707,1205,1870,1697,1490,1126
500,1019_0162,1866,652,2707,1205,1870,1697,1490,1126
500,1019_0165,1866,652,2707,1205,1870,1697,1490,1126
500,1019_0168,1866,652,2707,1205,1870,1697,1490,1126
500,1019_0171,1865,653,2705,1207,1868,1699,1488,1129
500,1019_0174,1865,653,2705,1207,1868,1699,1488,1129
500,1019_0177,1865,653,2705,1207,1868,1699,1488,1129
500,1019_0180,1865,653,2705,1207,1868,1699,1488,1129
500,1019_0183,1864,654,2705,1207,1867,1700,1488,1129
500,1019_0186,1864,654,2705,1207,1867,1700,1488,1129
500,1019_0189,1864,654,2705,1207,1867,1700,1488,1129
500,1019_0192,1863,656,2704,1211,1866,1701,1486,1131
500,1019_0195,1863,656,2704,1211,1866,1701,1486,1131
500,1019_0198,1863,656,2704,1211,1866,1701,1486,1131
500,1019_0201,1863,656,2704,1211,1866,1701,1486,1131
500,1019_0204,1863,659,2704,1212,1866,1705,1488,1134
500,1019_0207,1863,659,2704,1212,1866,1705,1488,1134
500,1019_0210,1863,659,2704,1212,1866,1705,1488,1134
500,1019_0213,1863,660,2704,1214,1865,1706,1487,1136
500,1019_0216,1863,660,2704,1214,1865,1706,1487,1136
500,1019_0219,1863,660,2704,1214,1865,1706,1487,1136
500,1019_0222,1863,660,2704,1214,1865,1706,1487,1136
500,1019_0225,1860,662,2704,1214,1864,1709,1484,1137
500,1019_0228,1860,662,2703,1214,1864,1709,1484,1137
500,1019_0231,1860,662,2704,1214,1864,1709,1484,1137
500,1019_0234,1860,662,2704,1214,1864,1709,1484,1137
500,1019_0237,1860,662,2704,1214,1864,1709,1484,1137
500,1019_0240,1860,664,2702,1215,1863,1711,1483,1139
500,1019_0243,1860,664,2702,1215,1863,1711,1483,1139
500,1019_0246,1860,664,2702,1215,1863,1711,1483,1139
500,1019_0249,1859,665,2700,1220,1863,1713,1482,1140
500,1019_0252,1859,665,2700,1220,1863,1713,1482,1140
500,1019_0255,1859,665,2700,1220,1863,1713,1482,1140
500,1019_0258,1859,665,2699,1219,1860,1713,1480,1141
500,1019_0261,1859,665,2699,1219,1860,1713,1480,1141
500,1019_0264,1859,665,2699,1219,1860,1713,1480,1141
500,1019_0267,1859,665,2699,1219,1860,1713,1480,1141
500,1019_0270,1859,665,2699,1219,1860,1713,1480,1141
500,1019_0273,1859,665,2699,1219,1860,1713,1480,1141
500,1019_0276,1859,665,2699,1219,1860,1713,1480,1141
500,1019_0279,1862,665,2702,1218,1864,1712,1484,1140
500,1019_0282,1862,665,2702,1218,1864,1712,1484,1140
500,1019_0285,1862,665,2702,1218,1864,1712,1484,1140
500,1019_0288,1862,665,2704,1218,1864,1712,1484,1140
500,1019_0291,1862,665,2704,1218,1864,1712,1484,1140
500,1019_0294,1862,665,2704,1218,1864,1712,1484,1140
500,1019_0297,1862,665,2704,1218,1864,1712,1484,1140
500,1019_0300,1862,665,2704,1218,1864,1712,1484,1140
500,1019_0303,1865,665,2706,1218,1866,1711,1487,1140
500,1019_0306,1865,665,2706,1218,1866,1711,1487,1140
500,1019_0309,1865,665,2706,1218,1866,1711,1487,1140
500,1019_0312,1865,665,2706,1218,1866,1711,1487,1140
500,1019_0315,1865,665,2706,1218,1866,1711,1487,1140
500,1019_0318,1865,665,2706,1218,1866,1711,1487,1140
500,1019_0321,1865,665,2706,1218,1866,1711,1487,1140
500,1019_0324,1865,665,2706,1218,1866,1711,1487,1140
500,1019_0327,1867,662,2708,1217,1868,1709,1488,1136
500,1019_0330,1867,662,2708,1217,1868,1709,1488,1136
500,1019_0333,1867,662,2708,1217,1868,1709,1488,1136
500,1019_0336,1867,662,2708,1217,1868,1709,1488,1136
