recordingId,frame,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y
500,5004_0000,1727,799,2093,1183,1721,1607,1374,1178
500,5004_0003,1725,798,2093,1183,1719,1605,1374,1178
500,5004_0006,1726,798,2093,1182,1720,1606,1374,1180
500,5004_0009,1726,798,2093,1182,1373,1178,1719,1605
500,5004_0012,1725,797,2093,1182,1373,1179,1719,1604
500,5004_0015,1726,798,2093,1182,1720,1605,1374,1178
500,5004_0018,1725,798,2092,1183,1721,1605,1373,1177
500,5004_0021,1725,799,2091,1183,1720,1604,1373,1177
500,5004_0024,1726,798,2092,1183,1720,1604,1373,1178
500,5004_0027,1726,798,2091,1183,1720,1604,1373,1177
500,5004_0030,1726,798,2092,1183,1720,1604,1374,1177
500,5004_0033,1726,798,2091,1183,1719,1603,1374,1177
500,5004_0036,1726,798,2092,1183,1721,1604,1373,1177
500,5004_0039,1726,797,2092,1182,1719,1603,1373,1177
500,5004_0042,1726,798,2091,1182,1719,1603,1373,1177
500,5004_0045,1726,797,2092,1183,1719,1603,1373,1177
500,5004_0048,1726,798,2092,1183,1718,1603,1373,1177
500,5004_0051,1726,797,2092,1182,1719,1604,1373,1177
500,5004_0054,1725,797,2092,1181,1718,1603,1374,1178
500,5004_0057,1726,797,2091,1183,1720,1603,1373,1177
500,5004_0060,1725,797,2091,1182,1719,1603,1373,1176
500,5004_0063,1725,797,2091,1182,1719,1603,1373,1176
500,5004_0066,1725,797,2091,1182,1719,1603,1373,1176
500,5004_0069,1725,797,2091,1182,1719,1603,1373,1176
500,5004_0072,1725,797,2091,1182,1719,1603,1373,1176
500,5004_0075,1725,797,2091,1182,1719,1603,1373,1176
500,5004_0078,1725,797,2091,1182,1719,1603,1374,1176
500,5004_0081,1725,797,2091,1182,1719,1603,1374,1176
500,5004_0084,1725,797,2091,1182,1719,1603,1374,1176
500,5004_0087,1725,797,2091,1182,1719,1603,1375,1176
500,5004_0090,1725,797,2091,1182,1719,1603,1374,1176
500,5004_0093,1727,798,2092,1183,1719,1603,1376,1179
500,5004_0096,1727,798,2092,1183,1719,1603,1376,1179
500,5004_0099,1727,798,2092,1183,1719,1603,1376,1179
500,5004_0102,1727,798,2092,1183,1719,1603,1376,1179
500,5004_0105,1727,798,2092,1183,1719,1603,1376,1179
500,5004_0108,1727,798,2092,1183,1719,1603,1376,1179
500,5004_0111,1727,798,2092,1183,1719,1603,1376,1179
500,5004_0114,1728,799,2094,1182,1719,1603,1377,1177
500,5004_0117,1728,799,2094,1182,1719,1603,1377,1177
500,5004_0120,1728,799,2094,1182,1719,1603,1376,1177
500,5004_0123,1728,799,2094,1182,1719,1603,1377,1177
500,5004_0126,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0129,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0132,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0135,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0138,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0141,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0144,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0147,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0150,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0153,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0156,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0159,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0162,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0165,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0168,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0171,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0174,1728,799,2094,1183,1720,1602,1377,1177
500,5004_0177,1728,799,2093,1182,1721,1601,1376,1177
500,5004_0180,1728,799,2093,1182,1721,1601,1376,1177
500,5004_0183,1727,798,2093,1182,1721,1601,1376,1177
500,5004_0186,1727,798,2094,1181,1721,1601,1376,1176
500,5004_0189,1727,798,2094,1181,1721,1601,1376,1176
500,5004_0192,1727,798,2094,1181,1721,1601,1376,1176
500,5004_0195,1727,798,2094,1181,1721,1601,1376,1176
500,5004_0198,1727,798,2094,1181,1721,1601,1376,1176
500,5004_0201,1727,798,2094,1182,1721,1601,1376,1176
500,5004_0204,1727,798,2094,1182,1721,1601,1376,1176
500,5004_0207,1727,798,2094,1182,1721,1601,1376,1176
500,5004_0210,1727,798,2094,1182,1721,1601,1376,1176
500,5004_0213,1728,799,2094,1182,1721,1601,1375,1177
500,5004_0216,1728,799,2094,1182,1721,1602,1375,1177
500,5004_0219,1728,799,2093,1182,1721,1602,1375,1177
500,5004_0222,1728,799,2093,1182,1721,1602,1375,1177
500,5004_0225,1728,799,2093,1182,1721,1602,1375,1177
500,5004_0228,1728,799,2093,1182,1721,1602,1375,1177
500,5004_0231,1728,799,2093,1182,1721,1602,1375,1177
500,5004_0234,1728,799,2093,1182,1721,1602,1375,1177
500,5004_0237,1728,799,2093,1182,1721,1602,1375,1177
500,5004_0240,1728,799,2093,1182,1721,1602,1375,1177
500,5004_0243,1728,798,2093,1182,1721,1602,1375,1177
500,5004_0246,1728,798,2093,1182,1721,1602,1375,1177
500,5004_0249,1728,798,2093,1183,1721,1602,1376,1176
500,5004_0252,1728,798,2093,1183,1721,1602,1375,1176
500,5004_0255,1728,798,2093,1183,1721,1602,1375,1176
500,5004_0258,1728,798,2093,1183,1721,1602,1375,1176
500,5004_0261,1728,798,2093,1183,1721,1602,1375,1176
500,5004_0264,1728,798,2093,1183,1720,1602,1375,1176
500,5004_0267,1728,798,2093,1183,1720,1602,1375,1176
500,5004_0270,1728,797,2092,1183,1720,1601,1375,1176
500,5004_0273,1728,797,2092,1183,1720,1601,1375,1176
500,5004_0276,1728,797,2092,1183,1720,1601,1375,1176
500,5004_0279,1728,797,2092,1183,1720,1601,1375,1176
500,5004_0282,1728,797,2092,1183,1720,1601,1375,1176
500,5004_0285,1728,797,2092,1183,1720,1601,1375,1176
500,5004_0288,1728,796,2092,1183,1720,1601,1375,1176
500,5004_0291,1728,796,2092,1183,1720,1601,1375,1176
500,5004_0294,1728,796,2092,1183,1720,1601,1375,1176
500,5004_0297,1727,795,2092,1183,1720,1600,1375,1176
500,5004_0300,1727,795,2092,1183,1720,1600,1375,1176
500,5004_0303,1727,795,2092,1183,1720,1600,1375,1176
500,5004_0306,1727,795,2092,1183,1720,1599,1375,1172
500,5004_0309,1727,795,2092,1179,1719,1599,1375,1172
500,5004_0312,1727,794,2092,1179,1718,1598,1375,1172
500,5004_0315,1727,794,2092,1179,1718,1598,1375,1172
500,5004_0318,1727,794,2092,1179,1718,1598,1375,1172
500,5004_0321,1727,794,2092,1179,1718,1598,1375,1172
500,5004_0324,1727,794,2092,1179,1718,1598,1375,1172
500,5004_0327,1727,794,2092,1179,1718,1598,1375,1172
500,5004_0330,1727,794,2092,1179,1718,1598,1375,1172
500,5004_0333,1727,794,2092,1179,1718,1598,1375,1172
500,5004_0336,1727,794,2091,1178,1718,1598,1375,1172
500,5004_0339,1727,794,2091,1178,1718,1598,1374,1172
500,5004_0342,1727,794,2091,1178,1718,1598,1374,1172
500,5004_0345,1727,794,2091,1178,1718,1598,1374,1172
500,5004_0348,1727,794,2091,1178,1718,1598,1374,1172
500,5004_0351,1727,794,2091,1178,1718,1598,1374,1172
500,5004_0354,1727,794,2091,1178,1718,1598,1374,1172
500,5004_0357,1727,794,2091,1178,1718,1598,1374,1172
500,5004_0360,1727,793,2091,1178,1718,1598,1374,1172
500,5004_0363,1727,793,2091,1178,1718,1598,1374,1172
500,5004_0366,1727,793,2091,1178,1718,1598,1374,1172
500,5004_0369,1727,793,2091,1178,1718,1598,1374,1172
500,5004_0372,1727,793,2091,1178,1718,1597,1374,1172
500,5004_0375,1727,793,2091,1178,1718,1597,1374,1172
500,5004_0378,1727,793,2091,1178,1718,1597,1374,1172
500,5004_0381,1727,793,2091,1178,1718,1597,1374,1172
500,5004_0384,1727,793,2091,1178,1718,1597,1374,1172
500,5004_0387,1727,793,2091,1178,1718,1597,1374,1172
500,5004_0390,1727,792,2091,1178,1718,1597,1374,1172
500,5004_0393,1727,792,2091,1176,1718,1596,1374,1172
500,5004_0396,1727,792,2091,1176,1718,1596,1374,1172
500,5004_0399,1728,791,2091,1176,1718,1596,1374,1172
500,5004_0402,1728,791,2091,1176,1718,1596,1374,1172
500,5004_0405,1728,791,2091,1176,1718,1596,1374,1172
500,5004_0408,1728,791,2091,1176,1718,1596,1374,1172
500,5004_0411,1728,791,2091,1175,1718,1596,1374,1172
500,5004_0414,1728,791,2091,1176,1719,1595,1374,1172
500,5004_0417,1728,791,2091,1176,1719,1595,1374,1172
500,5004_0420,1728,791,2091,1176,1719,1595,1374,1172
500,5004_0423,1727,790,2091,1175,1719,1595,1374,1170
500,5004_0426,1727,790,2091,1175,1719,1595,1374,1170
500,5004_0429,1727,790,2091,1175,1719,1595,1374,1170
500,5004_0432,1727,790,2091,1175,1719,1594,1374,1170
500,5004_0435,1727,790,2091,1175,1719,1594,1374,1170
500,5004_0438,1727,790,2091,1175,1718,1593,1374,1170
